"scientificName" "plot_id" "year" "occurrenceStatus" "decimalLatitude" "decimalLongitude"
"Empetrum nigrum subsp. nigrum" 330 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 330 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium vitis-idaea" 330 1999 "PRESENT" 57.116344 -3.829717
"Hylocomium splendens" 330 1999 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 330 1999 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 330 1999 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 330 1999 "PRESENT" 57.116344 -3.829717
"Cladonia pyxidata" 330 1999 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 330 1999 "PRESENT" 57.116344 -3.829717
"Carex bigelowii" 331 1999 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 331 1999 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 331 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium vitis-idaea" 331 1999 "PRESENT" 57.116344 -3.829717
"Hylocomium splendens" 331 1999 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 331 1999 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 331 1999 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 331 1999 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 331 1999 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 338 1999 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 338 1999 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 338 1999 "PRESENT" 57.116344 -3.829717
"Juncus trifidus" 338 1999 "PRESENT" 57.116344 -3.829717
"Lycopodium clavatum" 338 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 338 1999 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 338 1999 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 338 1999 "PRESENT" 57.116344 -3.829717
"Cladonia rangiferina" 338 1999 "PRESENT" 57.116344 -3.829717
"Alectoria" 338 1999 "PRESENT" 57.116344 -3.829717
"Polytrichum" 338 1999 "PRESENT" 57.116344 -3.829717
"Carex bigelowii" 339 1999 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 339 1999 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 339 1999 "PRESENT" 57.116344 -3.829717
"Galium saxatile" 339 1999 "PRESENT" 57.116344 -3.829717
"Juncus squarrosus" 339 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 339 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium vitis-idaea" 339 1999 "PRESENT" 57.116344 -3.829717
"Hylocomium splendens" 339 1999 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 339 1999 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 339 1999 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 339 1999 "PRESENT" 57.116344 -3.829717
"Cladonia rangiferina" 339 1999 "PRESENT" 57.116344 -3.829717
"Polytrichum" 339 1999 "PRESENT" 57.116344 -3.829717
"Carex bigelowii" 340 1999 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 340 1999 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 340 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 340 1999 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 340 1999 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 340 1999 "PRESENT" 57.116344 -3.829717
"Rhytidiadelphus loreus" 340 1999 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 340 1999 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 340 1999 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 341 1999 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 341 1999 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 341 1999 "PRESENT" 57.116344 -3.829717
"Juncus trifidus" 341 1999 "PRESENT" 57.116344 -3.829717
"Salix herbacea" 341 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 341 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium vitis-idaea" 341 1999 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 341 1999 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 341 1999 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 341 1999 "PRESENT" 57.116344 -3.829717
"Alectoria" 341 1999 "PRESENT" 57.116344 -3.829717
"Polytrichum" 341 1999 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 342 1999 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 342 1999 "PRESENT" 57.116344 -3.829717
"Festuca ovina" 342 1999 "PRESENT" 57.116344 -3.829717
"Lycopodium annotinum" 342 1999 "PRESENT" 57.116344 -3.829717
"Lycopodium clavatum" 342 1999 "PRESENT" 57.116344 -3.829717
"Nardus stricta" 342 1999 "PRESENT" 57.116344 -3.829717
"Salix herbacea" 342 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 342 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium vitis-idaea" 342 1999 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 342 1999 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 342 1999 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 342 1999 "PRESENT" 57.116344 -3.829717
"Cladonia pyxidata" 342 1999 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 342 1999 "PRESENT" 57.116344 -3.829717
"Cornicularia" 342 1999 "PRESENT" 57.116344 -3.829717
"Carex bigelowii" 343 1999 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 343 1999 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 343 1999 "PRESENT" 57.116344 -3.829717
"Juncus trifidus" 343 1999 "PRESENT" 57.116344 -3.829717
"Lycopodium clavatum" 343 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 343 1999 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 343 1999 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 343 1999 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 343 1999 "PRESENT" 57.116344 -3.829717
"Cladonia squamosa" 343 1999 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 343 1999 "PRESENT" 57.116344 -3.829717
"Alectoria" 343 1999 "PRESENT" 57.116344 -3.829717
"Carex bigelowii" 344 1999 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 344 1999 "PRESENT" 57.116344 -3.829717
"Juncus trifidus" 344 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 344 1999 "PRESENT" 57.116344 -3.829717
"Dicranum scoparium" 344 1999 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 344 1999 "PRESENT" 57.116344 -3.829717
"Alectoria" 344 1999 "PRESENT" 57.116344 -3.829717
"Carex bigelowii" 345 1999 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 345 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium vitis-idaea" 345 1999 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 345 1999 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 345 1999 "PRESENT" 57.116344 -3.829717
"Polytrichum" 345 1999 "PRESENT" 57.116344 -3.829717
"Carex bigelowii" 346 1999 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 346 1999 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 346 1999 "PRESENT" 57.116344 -3.829717
"Juncus trifidus" 346 1999 "PRESENT" 57.116344 -3.829717
"Huperzia selago" 346 1999 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 346 1999 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 346 1999 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 346 1999 "PRESENT" 57.116344 -3.829717
"Cladonia rangiferina" 346 1999 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 346 1999 "PRESENT" 57.116344 -3.829717
"Carex bigelowii" 347 1999 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 347 1999 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 347 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 347 1999 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 347 1999 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 347 1999 "PRESENT" 57.116344 -3.829717
"Rhytidiadelphus loreus" 347 1999 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 347 1999 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 347 1999 "PRESENT" 57.116344 -3.829717
"Carex bigelowii" 348 1999 "PRESENT" 57.116344 -3.829717
"Nardus stricta" 348 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 348 1999 "PRESENT" 57.116344 -3.829717
"Dicranum scoparium" 348 1999 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 348 1999 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 348 1999 "PRESENT" 57.116344 -3.829717
"Rhytidiadelphus loreus" 348 1999 "PRESENT" 57.116344 -3.829717
"Sphagnum capillifolium" 348 1999 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 348 1999 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 348 1999 "PRESENT" 57.116344 -3.829717
"Polytrichum" 348 1999 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 349 1999 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 349 1999 "PRESENT" 57.116344 -3.829717
"Juncus trifidus" 349 1999 "PRESENT" 57.116344 -3.829717
"Lycopodium annotinum" 349 1999 "PRESENT" 57.116344 -3.829717
"Huperzia selago" 349 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 349 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium vitis-idaea" 349 1999 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 349 1999 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 349 1999 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 349 1999 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 350 1999 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 350 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 350 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium vitis-idaea" 350 1999 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 350 1999 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 350 1999 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 350 1999 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 350 1999 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 350 1999 "PRESENT" 57.116344 -3.829717
"Carex bigelowii" 351 1999 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 351 1999 "PRESENT" 57.116344 -3.829717
"Juncus trifidus" 351 1999 "PRESENT" 57.116344 -3.829717
"Huperzia selago" 351 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 351 1999 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 351 1999 "PRESENT" 57.116344 -3.829717
"Cladonia pyxidata" 351 1999 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 351 1999 "PRESENT" 57.116344 -3.829717
"Polytrichum" 351 1999 "PRESENT" 57.116344 -3.829717
"Carex bigelowii" 352 1999 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 352 1999 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 352 1999 "PRESENT" 57.116344 -3.829717
"Juncus trifidus" 352 1999 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 352 1999 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 352 1999 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 352 1999 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 352 1999 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 352 1999 "PRESENT" 57.116344 -3.829717
"Cornicularia" 352 1999 "PRESENT" 57.116344 -3.829717
"Lichenes" 352 1999 "PRESENT" 57.116344 -3.829717
"Carex bigelowii" 353 1999 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 353 1999 "PRESENT" 57.116344 -3.829717
"Festuca ovina" 353 1999 "PRESENT" 57.116344 -3.829717
"Nardus stricta" 353 1999 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 353 1999 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 353 1999 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 204 2000 "PRESENT" 57.116344 -3.829717
"Erica cinerea" 204 2000 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 204 2000 "PRESENT" 57.116344 -3.829717
"Vaccinium vitis-idaea" 204 2000 "PRESENT" 57.116344 -3.829717
"Hylocomium splendens" 204 2000 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 204 2000 "PRESENT" 57.116344 -3.829717
"Sphagnum capillifolium" 204 2000 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 205 2000 "PRESENT" 57.116344 -3.829717
"Eriophorum vaginatum" 205 2000 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 205 2000 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 205 2000 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 205 2000 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 205 2000 "PRESENT" 57.116344 -3.829717
"Rhytidiadelphus loreus" 205 2000 "PRESENT" 57.116344 -3.829717
"Sphagnum capillifolium" 205 2000 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 205 2000 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 206 2000 "PRESENT" 57.116344 -3.829717
"Erica tetralix" 206 2000 "PRESENT" 57.116344 -3.829717
"Eriophorum vaginatum" 206 2000 "PRESENT" 57.116344 -3.829717
"Narthecium ossifragum" 206 2000 "PRESENT" 57.116344 -3.829717
"Rubus chamaemorus" 206 2000 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 206 2000 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 206 2000 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 206 2000 "PRESENT" 57.116344 -3.829717
"Cladonia rangiferina" 206 2000 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 206 2000 "PRESENT" 57.116344 -3.829717
"Agrostis canina" 220 2000 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 220 2000 "PRESENT" 57.116344 -3.829717
"Erica cinerea" 220 2000 "PRESENT" 57.116344 -3.829717
"Galium saxatile" 220 2000 "PRESENT" 57.116344 -3.829717
"Lycopodium clavatum" 220 2000 "PRESENT" 57.116344 -3.829717
"Nardus stricta" 220 2000 "PRESENT" 57.116344 -3.829717
"Potentilla erecta" 220 2000 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 220 2000 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 220 2000 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 220 2000 "PRESENT" 57.116344 -3.829717
"Sphagnum capillifolium" 220 2000 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 220 2000 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 220 2000 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 220 2000 "PRESENT" 57.116344 -3.829717
"Hypnum" 220 2000 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 223 2000 "PRESENT" 57.116344 -3.829717
"Erica tetralix" 223 2000 "PRESENT" 57.116344 -3.829717
"Eriophorum vaginatum" 223 2000 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 223 2000 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 223 2000 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 223 2000 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 223 2000 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 224 2000 "PRESENT" 57.116344 -3.829717
"Erica tetralix" 224 2000 "PRESENT" 57.116344 -3.829717
"Juncus squarrosus" 224 2000 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 224 2000 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 224 2000 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 224 2000 "PRESENT" 57.116344 -3.829717
"Cladonia floerkeana" 224 2000 "PRESENT" 57.116344 -3.829717
"Cladonia furcata" 224 2000 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 224 2000 "PRESENT" 57.116344 -3.829717
"Cladonia squamosa" 224 2000 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 224 2000 "PRESENT" 57.116344 -3.829717
"Sphaerophorus globosus" 224 2000 "PRESENT" 57.116344 -3.829717
"Cladonia cervicornis" 224 2000 "PRESENT" 57.116344 -3.829717
"Cornicularia" 224 2000 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 234 2000 "PRESENT" 57.116344 -3.829717
"Carex binervis" 234 2000 "PRESENT" 57.116344 -3.829717
"Erica cinerea" 234 2000 "PRESENT" 57.116344 -3.829717
"Erica tetralix" 234 2000 "PRESENT" 57.116344 -3.829717
"Huperzia selago" 234 2000 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 234 2000 "PRESENT" 57.116344 -3.829717
"Dicranum scoparium" 234 2000 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 234 2000 "PRESENT" 57.116344 -3.829717
"Sphagnum compactum" 234 2000 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 234 2000 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 234 2000 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 234 2000 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 234 2000 "PRESENT" 57.116344 -3.829717
"Hypnum" 234 2000 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 235 2000 "PRESENT" 57.116344 -3.829717
"Huperzia selago" 235 2000 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 235 2000 "PRESENT" 57.116344 -3.829717
"Hylocomium splendens" 235 2000 "PRESENT" 57.116344 -3.829717
"Cladonia coccifera" 235 2000 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 235 2000 "PRESENT" 57.116344 -3.829717
"Cladonia pyxidata" 235 2000 "PRESENT" 57.116344 -3.829717
"Hypnum" 235 2000 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 248 2000 "PRESENT" 57.116344 -3.829717
"Carex binervis" 248 2000 "PRESENT" 57.116344 -3.829717
"Erica tetralix" 248 2000 "PRESENT" 57.116344 -3.829717
"Juncus squarrosus" 248 2000 "PRESENT" 57.116344 -3.829717
"Nardus stricta" 248 2000 "PRESENT" 57.116344 -3.829717
"Narthecium ossifragum" 248 2000 "PRESENT" 57.116344 -3.829717
"Potentilla erecta" 248 2000 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 248 2000 "PRESENT" 57.116344 -3.829717
"Racomitrium lanuginosum" 248 2000 "PRESENT" 57.116344 -3.829717
"Sphagnum capillifolium" 248 2000 "PRESENT" 57.116344 -3.829717
"Sphagnum compactum" 248 2000 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 248 2000 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 248 2000 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 248 2000 "PRESENT" 57.116344 -3.829717
"Cladonia pyxidata" 248 2000 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 248 2000 "PRESENT" 57.116344 -3.829717
"Arctostaphylos uva-ursi" 249 2000 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 249 2000 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 249 2000 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 249 2000 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 249 2000 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 249 2000 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 261 2000 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 261 2000 "PRESENT" 57.116344 -3.829717
"Eriophorum vaginatum" 261 2000 "PRESENT" 57.116344 -3.829717
"Juncus squarrosus" 261 2000 "PRESENT" 57.116344 -3.829717
"Rubus chamaemorus" 261 2000 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 261 2000 "PRESENT" 57.116344 -3.829717
"Vaccinium vitis-idaea" 261 2000 "PRESENT" 57.116344 -3.829717
"Hylocomium splendens" 261 2000 "PRESENT" 57.116344 -3.829717
"Rhytidiadelphus loreus" 261 2000 "PRESENT" 57.116344 -3.829717
"Sphagnum capillifolium" 261 2000 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 261 2000 "PRESENT" 57.116344 -3.829717
"Blechnum spicant" 262 2000 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 262 2000 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 262 2000 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 262 2000 "PRESENT" 57.116344 -3.829717
"Dicranum scoparium" 262 2000 "PRESENT" 57.116344 -3.829717
"Hylocomium splendens" 262 2000 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 262 2000 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 262 2000 "PRESENT" 57.116344 -3.829717
"Cladonia rangiferina" 262 2000 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 262 2000 "PRESENT" 57.116344 -3.829717
"Sphagnum" 262 2000 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 263 2000 "PRESENT" 57.116344 -3.829717
"Carex bigelowii" 263 2000 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 263 2000 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 263 2000 "PRESENT" 57.116344 -3.829717
"Vaccinium vitis-idaea" 263 2000 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 263 2000 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 263 2000 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 263 2000 "PRESENT" 57.116344 -3.829717
"Cladonia pyxidata" 263 2000 "PRESENT" 57.116344 -3.829717
"Cladonia rangiferina" 263 2000 "PRESENT" 57.116344 -3.829717
"Hypnum" 263 2000 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 273 2000 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 273 2000 "PRESENT" 57.116344 -3.829717
"Eriophorum vaginatum" 273 2000 "PRESENT" 57.116344 -3.829717
"Rubus chamaemorus" 273 2000 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 273 2000 "PRESENT" 57.116344 -3.829717
"Vaccinium vitis-idaea" 273 2000 "PRESENT" 57.116344 -3.829717
"Dicranum scoparium" 273 2000 "PRESENT" 57.116344 -3.829717
"Hylocomium splendens" 273 2000 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 273 2000 "PRESENT" 57.116344 -3.829717
"Rhytidiadelphus loreus" 273 2000 "PRESENT" 57.116344 -3.829717
"Sphagnum capillifolium" 273 2000 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 273 2000 "PRESENT" 57.116344 -3.829717
"Cladonia rangiferina" 273 2000 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 273 2000 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 274 2000 "PRESENT" 57.116344 -3.829717
"Deschampsia flexuosa" 274 2000 "PRESENT" 57.116344 -3.829717
"Eriophorum vaginatum" 274 2000 "PRESENT" 57.116344 -3.829717
"Rubus chamaemorus" 274 2000 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 274 2000 "PRESENT" 57.116344 -3.829717
"Dicranum scoparium" 274 2000 "PRESENT" 57.116344 -3.829717
"Hylocomium splendens" 274 2000 "PRESENT" 57.116344 -3.829717
"Rhytidiadelphus loreus" 274 2000 "PRESENT" 57.116344 -3.829717
"Sphagnum capillifolium" 274 2000 "PRESENT" 57.116344 -3.829717
"Arctostaphylos uva-ursi" 275 2000 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 275 2000 "PRESENT" 57.116344 -3.829717
"Carex binervis" 275 2000 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 275 2000 "PRESENT" 57.116344 -3.829717
"Lycopodium clavatum" 275 2000 "PRESENT" 57.116344 -3.829717
"Trichophorum cespitosum" 275 2000 "PRESENT" 57.116344 -3.829717
"Cetraria islandica" 275 2000 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 275 2000 "PRESENT" 57.116344 -3.829717
"Cladonia squamosa" 275 2000 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 275 2000 "PRESENT" 57.116344 -3.829717
"Hypnum" 275 2000 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 286 2000 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 286 2000 "PRESENT" 57.116344 -3.829717
"Eriophorum angustifolium" 286 2000 "PRESENT" 57.116344 -3.829717
"Eriophorum vaginatum" 286 2000 "PRESENT" 57.116344 -3.829717
"Rubus chamaemorus" 286 2000 "PRESENT" 57.116344 -3.829717
"Vaccinium myrtillus" 286 2000 "PRESENT" 57.116344 -3.829717
"Vaccinium vitis-idaea" 286 2000 "PRESENT" 57.116344 -3.829717
"Hylocomium splendens" 286 2000 "PRESENT" 57.116344 -3.829717
"Pleurozium schreberi" 286 2000 "PRESENT" 57.116344 -3.829717
"Cladonia arbuscula" 286 2000 "PRESENT" 57.116344 -3.829717
"Cladonia furcata" 286 2000 "PRESENT" 57.116344 -3.829717
"Cladonia portentosa" 286 2000 "PRESENT" 57.116344 -3.829717
"Cladonia rangiferina" 286 2000 "PRESENT" 57.116344 -3.829717
"Cladonia uncialis" 286 2000 "PRESENT" 57.116344 -3.829717
"Calluna vulgaris" 287 2000 "PRESENT" 57.116344 -3.829717
"Empetrum nigrum subsp. nigrum" 287 2000 "PRESENT" 57.116344 -3.829717
